,TeamID,WINS,LOSSES,TeamName,Conference,WinPCT
0,1610612760,62,12,Thunder,West,0.838
1,1610612739,60,15,Cavaliers,East,0.8
2,1610612745,49,26,Rockets,West,0.653
3,1610612738,55,19,Celtics,East,0.743
4,1610612743,47,28,Nuggets,West,0.627
5,1610612752,47,27,Knicks,East,0.635
6,1610612747,45,29,Lakers,West,0.608
7,1610612754,43,31,Pacers,East,0.581
8,1610612763,44,30,Grizzlies,West,0.595
9,1610612765,42,33,Pistons,East,0.56
10,1610612749,40,34,Bucks,East,0.541
11,1610612744,43,31,Warriors,West,0.581
12,1610612737,36,38,Hawks,East,0.486
13,1610612750,43,32,Timberwolves,West,0.573
14,1610612753,36,39,Magic,East,0.48
15,1610612746,42,32,Clippers,West,0.568
16,1610612741,33,41,Bulls,East,0.446
17,1610612742,37,38,Mavericks,West,0.493
18,1610612748,33,41,Heat,East,0.446
19,1610612758,36,38,Kings,West,0.486
20,1610612756,35,40,Suns,West,0.467
21,1610612761,28,47,Raptors,East,0.373
22,1610612751,24,51,Nets,East,0.32
23,1610612757,32,43,Trail Blazers,West,0.427
24,1610612755,23,52,76ers,East,0.307
25,1610612759,31,43,Spurs,West,0.419
26,1610612766,18,56,Hornets,East,0.243
27,1610612740,21,54,Pelicans,West,0.28
28,1610612762,16,59,Jazz,West,0.213
29,1610612764,16,58,Wizards,East,0.216
